"","country.name","date","confirmed","deaths","new_deaths","new_cases","new_cases_7dma","new_deaths_7dma","pop.2020"
"56700","United States","2020-04-29",1045635,63460,2527,27805,28765,1981.71428571429,331002.647
"56701","United States","2020-04-30",1075059,65870,2410,29424,28225.1428571429,1974.57142857143,331002.647
"56702","United States","2020-05-01",1109290,67745,1875,34231,28300.5714285714,1935,331002.647
"56703","United States","2020-05-02",1137045,69431,1686,27755,27697.8571428571,1933.42857142857,331002.647
"56704","United States","2020-05-03",1161487,70532,1101,24442,27356.8571428571,1900.42857142857,331002.647
"56705","United States","2020-05-04",1184856,71850,1318,23369,27383.4285714286,1879.42857142857,331002.647
"56706","United States","2020-05-05",1209362,74147,2297,24506,27361.7142857143,1887.71428571429,331002.647
"56707","United States","2020-05-06",1234446,76491,2344,25084,26973,1861.57142857143,331002.647
"56708","United States","2020-05-07",1262175,78412,1921,27729,26730.8571428571,1791.71428571429,331002.647
"56709","United States","2020-05-08",1288904,80159,1747,26729,25659.1428571429,1773.42857142857,331002.647
"56710","United States","2020-05-09",1313846,81700,1541,24942,25257.2857142857,1752.71428571429,331002.647
"56711","United States","2020-05-10",1332710,82597,897,18864,24460.4285714286,1723.57142857143,331002.647
"56712","United States","2020-05-11",1352120,83596,999,19410,23894.8571428571,1678,331002.647
"56713","United States","2020-05-12",1374836,85208,1612,22716,23639.1428571429,1580.14285714286,331002.647
"56714","United States","2020-05-13",1395797,86956,1748,20961,23050.1428571429,1495,331002.647
"56715","United States","2020-05-14",1422946,88728,1772,27149,22967.2857142857,1473.71428571429,331002.647
"56716","United States","2020-05-15",1448185,90387,1659,25239,22754.4285714286,1461.14285714286,331002.647
"56717","United States","2020-05-16",1472173,91659,1272,23988,22618.1428571429,1422.71428571429,331002.647
"56718","United States","2020-05-17",1490455,92413,754,18282,22535,1402.28571428571,331002.647
"56719","United States","2020-05-18",1512394,93579,1166,21939,22896.2857142857,1426.14285714286,331002.647
"56720","United States","2020-05-19",1533437,95105,1526,21043,22657.2857142857,1413.85714285714,331002.647
"56721","United States","2020-05-20",1556500,96622,1517,23063,22957.5714285714,1380.85714285714,331002.647
"56722","United States","2020-05-21",1582346,97832,1210,25846,22771.4285714286,1300.57142857143,331002.647
"56723","United States","2020-05-22",1605649,99077,1245,23303,22494.8571428571,1241.42857142857,331002.647
"56724","United States","2020-05-23",1626744,100210,1133,21095,22081.5714285714,1221.57142857143,331002.647
"56725","United States","2020-05-24",1646689,100826,616,19945,22319.1428571429,1201.85714285714,331002.647
"56726","United States","2020-05-25",1665026,101381,555,18337,21804.5714285714,1114.57142857143,331002.647
"56727","United States","2020-05-26",1684475,102045,664,19449,21576.8571428571,991.428571428571,331002.647
"56728","United States","2020-05-27",1702987,103553,1508,18512,20926.7142857143,990.142857142857,331002.647
"56729","United States","2020-05-28",1725834,104734,1181,22847,20498.2857142857,986,331002.647
"56730","United States","2020-05-29",1750075,105888,1154,24241,20632.2857142857,973,331002.647
"56731","United States","2020-05-30",1773884,106841,953,23809,21020,947.285714285714,331002.647
"56732","United States","2020-05-31",1792923,107527,686,19039,20890.5714285714,957.285714285714,331002.647
"56733","United States","2020-06-01",1809841,108304,777,16918,20687.8571428571,989,331002.647
"56734","United States","2020-06-02",1831228,109351,1047,21387,20964.7142857143,1043.71428571429,331002.647
"56735","United States","2020-06-03",1851223,110343,992,19995,21176.5714285714,970,331002.647
"56736","United States","2020-06-04",1872577,111348,1005,21354,20963.2857142857,944.857142857143,331002.647
"56737","United States","2020-06-05",1897918,112253,905,25341,21120.4285714286,909.285714285714,331002.647
"56738","United States","2020-06-06",1919293,112949,696,21375,20772.7142857143,872.571428571429,331002.647
"56739","United States","2020-06-07",1936951,113390,441,17658,20575.4285714286,837.571428571429,331002.647
"56740","United States","2020-06-08",1954433,113887,497,17482,20656,797.571428571429,331002.647
"56741","United States","2020-06-09",1972778,114817,930,18345,20221.4285714286,780.857142857143,331002.647
"56742","United States","2020-06-10",1993713,115715,898,20935,20355.7142857143,767.428571428571,331002.647
"56743","United States","2020-06-11",2016751,116568,853,23038,20596.2857142857,745.714285714286,331002.647
"56744","United States","2020-06-12",2041613,117386,818,24862,20527.8571428571,733.285714285714,331002.647
"56745","United States","2020-06-13",2066864,118159,773,25251,21081.5714285714,744.285714285714,331002.647
"56746","United States","2020-06-14",2085872,118471,312,19008,21274.4285714286,725.857142857143,331002.647
"56747","United States","2020-06-15",2105320,118854,383,19448,21555.2857142857,709.571428571429,331002.647
"56748","United States","2020-06-16",2129010,119675,821,23690,22318.8571428571,694,331002.647
"56749","United States","2020-06-17",2155499,120406,731,26489,23112.2857142857,670.142857142857,331002.647
"56750","United States","2020-06-18",2183352,121114,708,27853,23800.1428571429,649.428571428571,331002.647
"56751","United States","2020-06-19",2214322,121776,662,30970,24672.7142857143,627.142857142857,331002.647
"56752","United States","2020-06-20",2246185,122382,606,31863,25617.2857142857,603.285714285714,331002.647
"56753","United States","2020-06-21",2272148,122673,291,25963,26610.8571428571,600.285714285714,331002.647
"56754","United States","2020-06-22",2302817,123057,384,30669,28213.8571428571,600.428571428571,331002.647
"56755","United States","2020-06-23",2339012,123899,842,36195,30000.2857142857,603.428571428571,331002.647
"56756","United States","2020-06-24",2373410,124655,756,34398,31130.1428571429,607,331002.647
"56757","United States","2020-06-25",2413755,125198,543,40345,32914.7142857143,583.428571428571,331002.647
"56758","United States","2020-06-26",2459087,125819,621,45332,34966.4285714286,577.571428571429,331002.647
"56759","United States","2020-06-27",2500427,126320,501,41340,36320.2857142857,562.571428571429,331002.647
"56760","United States","2020-06-28",2540814,126597,277,40387,38380.8571428571,560.571428571429,331002.647
"56761","United States","2020-06-29",2580851,126975,378,40037,39719.1428571429,559.714285714286,331002.647
"56762","United States","2020-06-30",2626772,127623,648,45921,41108.5714285714,532,331002.647
"56763","United States","2020-07-01",2678205,128315,692,51433,43542.1428571429,522.857142857143,331002.647
"56764","United States","2020-07-02",2733739,129035,720,55534,45712,548.142857142857,331002.647
"56765","United States","2020-07-03",2785550,129693,658,51811,46637.5714285714,553.428571428571,331002.647
"56766","United States","2020-07-04",2831060,129961,268,45510,47233.2857142857,520.142857142857,331002.647
"56767","United States","2020-07-05",2880611,130250,289,49551,48542.4285714286,521.857142857143,331002.647
"56768","United States","2020-07-06",2924526,130611,361,43915,49096.4285714286,519.428571428571,331002.647
"56769","United States","2020-07-07",2985199,131816,1205,60673,51203.8571428571,599,331002.647
"56770","United States","2020-07-08",3044905,132677,861,59706,52385.7142857143,623.142857142857,331002.647
"56771","United States","2020-07-09",3107384,133675,998,62479,53377.8571428571,662.857142857143,331002.647
"56772","United States","2020-07-10",3175117,134496,821,67733,55652.4285714286,686.142857142857,331002.647
"56773","United States","2020-07-11",3235053,135181,685,59936,57713.2857142857,745.714285714286,331002.647
"56774","United States","2020-07-12",3293976,135642,461,58923,59052.1428571429,770.285714285714,331002.647
"56775","United States","2020-07-13",3352516,136010,368,58540,61141.4285714286,771.285714285714,331002.647
"56776","United States","2020-07-14",3419847,136928,918,67331,62092.5714285714,730.285714285714,331002.647
"56777","United States","2020-07-15",3487305,137898,970,67458,63200,745.857142857143,331002.647
"56778","United States","2020-07-16",3564323,138847,949,77018,65277,738.857142857143,331002.647
"56779","United States","2020-07-17",3635828,139775,928,71505,65815.8571428571,754.142857142857,331002.647
"56780","United States","2020-07-18",3698088,140636,861,62260,66147.8571428571,779.285714285714,331002.647
"56781","United States","2020-07-19",3758474,141089,453,60386,66356.8571428571,778.142857142857,331002.647
"56782","United States","2020-07-20",3819705,141611,522,61231,66741.2857142857,800.142857142857,331002.647
"56783","United States","2020-07-21",3883692,142712,1101,63987,66263.5714285714,826.285714285714,331002.647
"56784","United States","2020-07-22",3955513,143926,1214,71821,66886.8571428571,861.142857142857,331002.647
"56785","United States","2020-07-23",4023762,145015,1089,68249,65634.1428571429,881.142857142857,331002.647
"56786","United States","2020-07-24",4096729,146142,1127,72967,65843,909.571428571429,331002.647
"56787","United States","2020-07-25",4161854,147020,878,65125,66252.2857142857,912,331002.647
"56788","United States","2020-07-26",4216524,147503,483,54670,65435.7142857143,916.285714285714,331002.647
"56789","United States","2020-07-27",4272267,148622,1119,55743,64651.7142857143,1001.57142857143,331002.647
"56790","United States","2020-07-28",4337870,149983,1361,65603,64882.5714285714,1038.71428571429,331002.647
"56791","United States","2020-07-29",4409572,151411,1428,71702,64865.5714285714,1069.28571428571,331002.647
"56792","United States","2020-07-30",4476949,152624,1213,67377,64741,1087,331002.647
"56793","United States","2020-07-31",4544762,153861,1237,67813,64004.7142857143,1102.71428571429,331002.647
"56794","United States","2020-08-01",4602035,154964,1103,57273,62883,1134.85714285714,331002.647
"56795","United States","2020-08-02",4648002,155370,406,45967,61639.7142857143,1123.85714285714,331002.647
"56796","United States","2020-08-03",4692265,155909,539,44263,59999.7142857143,1041,331002.647
"56797","United States","2020-08-04",4749210,157276,1367,56945,58762.8571428571,1041.85714285714,331002.647
"56798","United States","2020-08-05",4803346,158643,1367,54136,56253.4285714286,1033.14285714286,331002.647
"56799","United States","2020-08-06",4862652,159878,1235,59306,55100.4285714286,1036.28571428571,331002.647
"56800","United States","2020-08-07",4920547,161109,1231,57895,53683.5714285714,1035.42857142857,331002.647
"56801","United States","2020-08-08",4974645,162182,1073,54098,53230,1031.14285714286,331002.647
"56802","United States","2020-08-09",5020647,162693,511,46002,53235,1046.14285714286,331002.647
"56803","United States","2020-08-10",5068975,163220,527,48328,53815.7142857143,1044.42857142857,331002.647
"56804","United States","2020-08-11",5115554,164280,1060,46579,52334.8571428571,1000.57142857143,331002.647
"56805","United States","2020-08-12",5171723,165778,1498,56169,52625.2857142857,1019.28571428571,331002.647
"56806","United States","2020-08-13",5223284,166831,1053,51561,51518.8571428571,993.285714285714,331002.647
"56807","United States","2020-08-14",5287549,168163,1332,64265,52428.8571428571,1007.71428571429,331002.647
"56808","United States","2020-08-15",5333956,169181,1018,46407,51330.1428571429,999.857142857143,331002.647
"56809","United States","2020-08-16",5374948,169750,569,40992,50614.4285714286,1008.14285714286,331002.647
"56810","United States","2020-08-17",5410895,170196,446,35947,48845.7142857143,996.571428571429,331002.647
"56811","United States","2020-08-18",5455226,171516,1320,44331,48524.5714285714,1033.71428571429,331002.647
"56812","United States","2020-08-19",5502484,172837,1321,47258,47251.5714285714,1008.42857142857,331002.647
"56813","United States","2020-08-20",5546301,173902,1065,43817,46145.2857142857,1010.14285714286,331002.647
"56814","United States","2020-08-21",5593990,175006,1104,47689,43777.2857142857,977.571428571429,331002.647
"56815","United States","2020-08-22",5637347,175983,977,43357,43341.5714285714,971.714285714286,331002.647
"56816","United States","2020-08-23",5671589,176428,445,34242,42377.2857142857,954,331002.647
"56817","United States","2020-08-24",5707485,176871,443,35896,42370,953.571428571429,331002.647
"56818","United States","2020-08-25",5747303,178095,1224,39818,41725.2857142857,939.857142857143,331002.647
"56819","United States","2020-08-26",5792637,179310,1215,45334,41450.4285714286,924.714285714286,331002.647
"56820","United States","2020-08-27",5837164,180406,1096,44527,41551.8571428571,929.142857142857,331002.647
"56821","United States","2020-08-28",5883758,181365,959,46594,41395.4285714286,908.428571428571,331002.647
"56822","United States","2020-08-29",5928807,182199,834,45049,41637.1428571429,888,331002.647
"56823","United States","2020-08-30",5963340,182631,432,34533,41678.7142857143,886.142857142857,331002.647
"56824","United States","2020-08-31",5998178,183226,595,34838,41527.5714285714,907.857142857143,331002.647
"56825","United States","2020-09-01",6039685,184286,1060,41507,41768.8571428571,884.428571428571,331002.647
"56826","United States","2020-09-02",6080230,185330,1044,40545,41084.7142857143,860,331002.647
"56827","United States","2020-09-03",6123812,186391,1061,43582,40949.7142857143,855,331002.647
"56828","United States","2020-09-04",6173850,187353,962,50038,41441.7142857143,855.428571428571,331002.647
"56829","United States","2020-09-05",6216830,188115,762,42980,41146.1428571429,845.142857142857,331002.647
"56830","United States","2020-09-06",6248301,188511,396,31471,40708.7142857143,840,331002.647
"56831","United States","2020-09-07",6271413,188787,276,23112,39033.5714285714,794.428571428571,331002.647
"56832","United States","2020-09-08",6298119,189222,435,26706,36919.1428571429,705.142857142857,331002.647
"56833","United States","2020-09-09",6331962,190385,1163,33843,35961.7142857143,722.142857142857,331002.647
"56834","United States","2020-09-10",6367477,191279,894,35515,34809.2857142857,698.285714285714,331002.647
"56835","United States","2020-09-11",6414790,192479,1200,47313,34420,732.285714285714,331002.647
"56836","United States","2020-09-12",6455513,193176,697,40723,34097.5714285714,723,331002.647
"56837","United States","2020-09-13",6489638,193558,382,34125,34476.7142857143,721,331002.647
"56838","United States","2020-09-14",6523234,193976,418,33596,35974.4285714286,741.285714285714,331002.647
"56839","United States","2020-09-15",6562340,195253,1277,39106,37745.8571428571,861.571428571429,331002.647
"56840","United States","2020-09-16",6600707,196221,968,38367,38392.1428571429,833.714285714286,331002.647
"56841","United States","2020-09-17",6645208,197067,846,44501,39675.8571428571,826.857142857143,331002.647
"56842","United States","2020-09-18",6693431,197985,918,48223,39805.8571428571,786.571428571429,331002.647
"56843","United States","2020-09-19",6735200,198694,709,41769,39955.2857142857,788.285714285714,331002.647
"56844","United States","2020-09-20",6773370,198932,238,38170,40533.1428571429,767.714285714286,331002.647
"56845","United States","2020-09-21",6824592,199352,420,51222,43051.1428571429,768,331002.647
"56846","United States","2020-09-22",6863934,200369,1017,39342,43084.8571428571,730.857142857143,331002.647
"56847","United States","2020-09-23",6902418,201467,1098,38484,43101.5714285714,749.428571428571,331002.647
"56848","United States","2020-09-24",6947383,202373,906,44965,43167.8571428571,758,331002.647
"56849","United States","2020-09-25",6994719,203303,930,47336,43041.1428571429,759.714285714286,331002.647
"56850","United States","2020-09-26",7038704,204042,739,43985,43357.7142857143,764,331002.647
"56851","United States","2020-09-27",7075451,204322,280,36747,43154.4285714286,770,331002.647
"56852","United States","2020-09-28",7107038,204638,316,31587,40349.4285714286,755.142857142857,331002.647
"56853","United States","2020-09-29",7149233,205536,898,42195,40757,738.142857142857,331002.647
"56854","United States","2020-09-30",7190185,206469,933,40952,41109.5714285714,714.571428571429,331002.647
"56855","United States","2020-10-01",7235293,207316,847,45108,41130,706.142857142857,331002.647
"56856","United States","2020-10-02",7289366,208236,920,54073,42092.4285714286,704.714285714286,331002.647
"56857","United States","2020-10-03",7337611,208907,671,48245,42701,695,331002.647
"56858","United States","2020-10-04",7373473,209251,344,35862,42574.5714285714,704.142857142857,331002.647
"56859","United States","2020-10-05",7411894,209699,448,38421,43550.8571428571,723,331002.647
"56860","United States","2020-10-06",7455541,210399,700,43647,43758.2857142857,694.714285714286,331002.647
"56861","United States","2020-10-07",7506108,211318,919,50567,45131.8571428571,692.714285714286,331002.647
"56862","United States","2020-10-08",7564017,212272,954,57909,46960.5714285714,708,331002.647
"56863","United States","2020-10-09",7619640,213231,959,55623,47182,713.571428571429,331002.647
"56864","United States","2020-10-10",7673412,213850,619,53772,47971.5714285714,706.142857142857,331002.647
"56865","United States","2020-10-11",7719028,214270,420,45616,49365,717,331002.647
"56866","United States","2020-10-12",7759323,214600,330,40295,49632.7142857143,700.142857142857,331002.647
"56867","United States","2020-10-13",7811968,215393,793,52645,50918.1428571429,713.428571428571,331002.647
"56868","United States","2020-10-14",7870876,216390,997,58908,52109.7142857143,724.571428571429,331002.647
"56869","United States","2020-10-15",7934826,217206,816,63950,52972.7142857143,704.857142857143,331002.647
"56870","United States","2020-10-16",8002937,218094,888,68111,54756.7142857143,694.714285714286,331002.647
"56871","United States","2020-10-17",8059681,218836,742,56744,55181.2857142857,712.285714285714,331002.647
"56872","United States","2020-10-18",8108559,219259,423,48878,55647.2857142857,712.714285714286,331002.647
"56873","United States","2020-10-19",8174920,219721,462,66361,59371,731.571428571429,331002.647
"56874","United States","2020-10-20",8235427,220654,933,60507,60494.1428571429,751.571428571429,331002.647
"56875","United States","2020-10-21",8298239,221802,1148,62812,61051.8571428571,773.142857142857,331002.647
"56876","United States","2020-10-22",8373393,222642,840,75154,62652.4285714286,776.571428571429,331002.647
"56877","United States","2020-10-23",8453140,223585,943,79747,64314.7142857143,784.428571428571,331002.647
"56878","United States","2020-10-24",8535811,224518,933,82671,68018.5714285714,811.714285714286,331002.647
"56879","United States","2020-10-25",8596907,224889,371,61096,69764,804.285714285714,331002.647
"56880","United States","2020-10-26",8662824,225372,483,65917,69700.5714285714,807.285714285714,331002.647
"56881","United States","2020-10-27",8738477,226336,964,75653,71864.2857142857,811.714285714286,331002.647
"56882","United States","2020-10-28",8817045,227337,1001,78568,74115.1428571429,790.714285714286,331002.647
"56883","United States","2020-10-29",8906378,228301,964,89333,76140.7142857143,808.428571428571,331002.647
"56884","United States","2020-10-30",9004235,229322,1021,97857,78727.8571428571,819.571428571429,331002.647
"56885","United States","2020-10-31",9092820,230205,883,88585,79572.7142857143,812.428571428571,331002.647
"56886","United States","2020-11-01",9167975,230603,398,75155,81581.1428571429,816.285714285714,331002.647
"56887","United States","2020-11-02",9250595,231128,525,82620,83967.2857142857,822.285714285714,331002.647
"56888","United States","2020-11-03",9374675,232694,1566,124080,90885.4285714286,908.285714285714,331002.647
"56889","United States","2020-11-04",9477397,233772,1078,102722,94336,919.285714285714,331002.647
"56890","United States","2020-11-05",9603190,234915,1143,125793,99544.5714285714,944.857142857143,331002.647
"56891","United States","2020-11-06",9728020,236100,1185,124830,103397.857142857,968.285714285714,331002.647
"56892","United States","2020-11-07",9855434,237108,1008,127414,108944.857142857,986.142857142857,331002.647
"56893","United States","2020-11-08",9964713,237571,463,109279,113819.714285714,995.428571428571,331002.647
"56894","United States","2020-11-09",10085202,238247,676,120489,119229.571428571,1017,331002.647
"56895","United States","2020-11-10",10222432,239620,1373,137230,121108.142857143,989.428571428571,331002.647
"56896","United States","2020-11-11",10365716,241021,1401,143284,126902.714285714,1035.57142857143,331002.647
"56897","United States","2020-11-12",10525436,242222,1201,159720,131749.428571429,1043.85714285714,331002.647
"56898","United States","2020-11-13",10702250,243374,1152,176814,139175.714285714,1039.14285714286,331002.647
"56899","United States","2020-11-14",10868298,244627,1253,166048,144694.857142857,1074.14285714286,331002.647
"56900","United States","2020-11-15",11003374,245240,613,135076,148380.142857143,1095.57142857143,331002.647
"56901","United States","2020-11-16",11160602,245967,727,157228,153628.571428571,1102.85714285714,331002.647
"56902","United States","2020-11-17",11320532,247650,1683,159930,156871.428571429,1147.14285714286,331002.647
"56903","United States","2020-11-18",11490595,249527,1877,170063,160697,1215.14285714286,331002.647
"56904","United States","2020-11-19",11678031,251503,1976,187436,164656.428571429,1325.85714285714,331002.647
"56905","United States","2020-11-20",11872596,253400,1897,194565,167192.285714286,1432.28571428571,331002.647
"56906","United States","2020-11-21",12049561,254808,1408,176965,168751.857142857,1454.42857142857,331002.647
"56907","United States","2020-11-22",12191256,255723,915,141695,169697.428571429,1497.57142857143,331002.647
"56908","United States","2020-11-23",12361974,256621,898,170718,171624.571428571,1522,331002.647
"56909","United States","2020-11-24",12534547,258761,2140,172573,173430.714285714,1587.28571428571,331002.647
"56910","United States","2020-11-25",12715607,261038,2277,181060,175001.714285714,1644.42857142857,331002.647
"56911","United States","2020-11-26",12825717,262253,1215,110110,163955.142857143,1535.71428571429,331002.647
"56912","United States","2020-11-27",13029759,263647,1394,204042,165309,1463.85714285714,331002.647
"56913","United States","2020-11-28",13184705,264829,1182,154946,162163.428571429,1431.57142857143,331002.647
"56914","United States","2020-11-29",13323174,265644,815,138469,161702.571428571,1417.28571428571,331002.647
"56915","United States","2020-11-30",13480147,266804,1160,156973,159739,1454.71428571429,331002.647
"56916","United States","2020-12-01",13659966,269385,2581,179819,160774.142857143,1517.71428571429,331002.647
"56917","United States","2020-12-02",13859615,272167,2782,199649,163429.714285714,1589.85714285714,331002.647
"56918","United States","2020-12-03",14076876,275035,2868,217261,178737,1826,331002.647
